,구,월,시,환경지수
125,강남구,6,5,31.090646024475888
126,강남구,6,6,32.24061193135296
127,강남구,6,7,30.98783952355425
128,강남구,6,8,33.804750537518224
129,강남구,6,9,34.04488031979573
130,강남구,6,10,36.68893659209341
131,강남구,6,11,36.897306443913536
132,강남구,6,12,38.196378513283065
133,강남구,6,13,38.50435867902108
134,강남구,6,14,40.88169937643391
135,강남구,6,15,40.974178975834285
136,강남구,6,16,43.12803570954391
137,강남구,6,17,42.35034586411705
138,강남구,6,18,43.781969319212855
139,강남구,6,19,42.16457853573576
140,강남구,6,20,41.9418419413813
141,강남구,6,21,38.98630464945101
142,강남구,6,22,38.43576101520517
143,강남구,6,23,36.75830196354128
144,강남구,7,0,29.93676481038616
145,강남구,7,1,28.057091943735497
146,강남구,7,2,28.29160877618476
147,강남구,7,3,26.13464496010322
148,강남구,7,4,26.087974040961008
149,강남구,7,5,25.616177619681118
150,강남구,7,6,26.39274046528731
151,강남구,7,7,25.16846727087762
152,강남구,7,8,26.892310329061342
153,강남구,7,9,26.65275538524226
154,강남구,7,10,30.355374265808496
155,강남구,7,11,32.14826813075784
156,강남구,7,12,33.963143408281674
157,강남구,7,13,34.07297256649074
158,강남구,7,14,36.11379829935411
159,강남구,7,15,36.09258242665915
160,강남구,7,16,38.51236048242262
161,강남구,7,17,38.11760781799689
162,강남구,7,18,37.15922126627393
163,강남구,7,19,34.99962516583497
164,강남구,7,20,34.434284423690336
165,강남구,7,21,32.17331341248564
166,강남구,7,22,32.64887326317635
167,강남구,7,23,30.271105548318012
168,강남구,8,0,27.45648498170569
169,강남구,8,1,26.41621523391758
170,강남구,8,2,26.911032136565215
171,강남구,8,3,25.035269168912805
172,강남구,8,4,25.740249681064334
173,강남구,8,5,24.349196985538388
174,강남구,8,6,24.811662494124867
175,강남구,8,7,24.320233790234656
176,강남구,8,8,25.643009473748158
177,강남구,8,9,26.209715484358288
178,강남구,8,10,28.696735235491996
179,강남구,8,11,28.502587801896457
180,강남구,8,12,30.15931409032736
181,강남구,8,13,30.75955889138393
182,강남구,8,14,31.391783352878484
183,강남구,8,15,30.81554993887733
184,강남구,8,16,31.347807416293836
185,강남구,8,17,31.47930712386893
186,강남구,8,18,32.64021648459879
187,강남구,8,19,31.40218572417472
188,강남구,8,20,30.138591223657492
189,강남구,8,21,28.352439068791565
190,강남구,8,22,28.48008855777573
191,강남구,8,23,26.874036756956524
192,강남구,9,0,20.578792445216173
193,강남구,9,1,19.478895145924223
194,강남구,9,2,19.54080408502261
195,강남구,9,3,18.65015072749085
196,강남구,9,4,18.913316312405794
197,강남구,9,5,18.657217146704674
198,강남구,9,6,19.402383812966335
199,강남구,9,7,18.92514124293785
200,강남구,9,8,20.431808923700455
201,강남구,9,9,20.887962001445164
202,강남구,9,10,21.700689075315307
203,강남구,9,11,22.173567747051244
204,강남구,9,12,23.242521912124946
205,강남구,9,13,22.99392077179767
206,강남구,9,14,24.398291810033555
207,강남구,9,15,24.296983631394873
208,강남구,9,16,25.81833113858092
209,강남구,9,17,25.34662396466926
210,강남구,9,18,26.188958224241823
211,강남구,9,19,24.72999263157188
212,강남구,9,20,24.644308637666978
213,강남구,9,21,22.997856974237255
214,강남구,9,22,22.309909993684037
215,강남구,9,23,21.189873355436262
216,강남구,10,0,28.55536027507215
217,강남구,10,1,26.0055501074173
218,강남구,10,2,25.621369078943903
219,강남구,10,3,24.64607975338825
220,강남구,10,4,25.067232635912195
221,강남구,10,5,23.921907865973687
222,강남구,10,6,25.051107211182032
223,강남구,10,7,25.068592353347345
224,강남구,10,8,26.67502102851321
225,강남구,10,9,27.271644232082732
226,강남구,10,10,29.32250875355142
227,강남구,10,11,30.078461701975886
228,강남구,10,12,31.05886776212289
229,강남구,10,13,29.745539155538694
230,강남구,10,14,29.752406436461037
231,강남구,10,15,29.545746312950566
232,강남구,10,16,30.180967234232483
233,강남구,10,17,30.780392438333315
234,강남구,10,18,31.445022420590227
235,강남구,10,19,31.092347815532165
236,강남구,10,20,31.69210329513382
237,강남구,10,21,30.999292024738825
238,강남구,10,22,30.3911535516568
239,강남구,10,23,29.13440725199764
240,강남구,11,0,38.90386028963545
241,강남구,11,1,37.02612683376834
242,강남구,11,2,36.83934750287389
243,강남구,11,3,35.69027581260485
244,강남구,11,4,36.323386748902294
245,강남구,11,5,35.3341847806134
246,강남구,11,6,36.0755933812468
247,강남구,11,7,35.35552066285709
248,강남구,11,8,37.13368675981652
249,강남구,11,9,38.35719811167956
250,강남구,11,10,39.920702411045994
251,강남구,11,11,40.22725455077038
252,강남구,11,12,41.262706453505416
253,강남구,11,13,39.79910243457356
254,강남구,11,14,40.791006757154605
255,강남구,11,15,39.652784376687364
256,강남구,11,16,41.08858377441133
257,강남구,11,17,41.12163243241499
258,강남구,11,18,43.093994753526985
259,강남구,11,19,42.86159778720401
260,강남구,11,20,43.82926486629716
261,강남구,11,21,42.8660470444835
262,강남구,11,22,43.01357472917459
263,강남구,11,23,39.60199666057588
264,강남구,12,0,34.420155296084054
265,강남구,12,1,32.69012332201952
266,강남구,12,2,32.838582315695014
267,강남구,12,3,31.583143615908465
268,강남구,12,4,31.648504903267188
269,강남구,12,5,31.083518224127676
270,강남구,12,6,31.463768159453426
271,강남구,12,7,31.82845836384983
272,강남구,12,8,33.337115066540434
273,강남구,12,9,33.555384230064604
274,강남구,12,10,35.49279279993527
275,강남구,12,11,34.48506172015207
276,강남구,12,12,37.76188584544923
277,강남구,12,13,37.08568526982355
278,강남구,12,14,38.30765171842399
279,강남구,12,15,37.57900945764924
280,강남구,12,16,38.24905172385624
281,강남구,12,17,37.075000152984344
282,강남구,12,18,37.09316839512597
283,강남구,12,19,36.43359342198251
284,강남구,12,20,37.23839351528191
285,강남구,12,21,35.93293369713578
286,강남구,12,22,36.39503463383986
287,강남구,12,23,34.9496871324035
288,강동구,1,0,40.834960406532254
289,강동구,1,1,38.9766564514117
290,강동구,1,2,39.18008138510667
291,강동구,1,3,37.665127131746345
292,강동구,1,4,38.20635494520455
293,강동구,1,5,37.262931713551275
294,강동구,1,6,38.8198043061848
295,강동구,1,7,38.98270513974653
296,강동구,1,8,40.06247660719372
297,강동구,1,9,38.87398272633024
298,강동구,1,10,39.36250611265675
299,강동구,1,11,38.407851671439104
300,강동구,1,12,38.709871052463406
301,강동구,1,13,36.445149517558804
302,강동구,1,14,37.19230467969671
303,강동구,1,15,37.47503824090576
304,강동구,1,16,39.928102248267514
305,강동구,1,17,40.77892142211974
306,강동구,1,18,40.693427621890464
307,강동구,1,19,39.855199536915336
308,강동구,1,20,41.62400480384333
309,강동구,1,21,39.81811943895214
310,강동구,1,22,41.08396413115506
311,강동구,1,23,40.28058877598408
312,강동구,2,0,46.80085458111595
313,강동구,2,1,45.008031026936656
314,강동구,2,2,45.657203683555274
315,강동구,2,3,43.29399175403286
316,강동구,2,4,44.58301084966273
317,강동구,2,5,43.213486118150406
318,강동구,2,6,44.93111810652474
319,강동구,2,7,44.2980369273381
320,강동구,2,8,45.240182818957265
321,강동구,2,9,45.32659959646943
322,강동구,2,10,47.37029173448552
323,강동구,2,11,46.169060436274066
324,강동구,2,12,46.40562051753374
325,강동구,2,13,45.26372137121103
326,강동구,2,14,46.222872236997745
327,강동구,2,15,43.85558489380102
328,강동구,2,16,44.419818743066024
329,강동구,2,17,45.594331865767415
330,강동구,2,18,47.486251619062294
331,강동구,2,19,47.520795006820755
332,강동구,2,20,49.229011646455405
333,강동구,2,21,47.05129714117691
334,강동구,2,22,48.56513290160585
335,강동구,2,23,46.659709217976896
336,강동구,3,0,52.88943611180716
337,강동구,3,1,50.35235739481237
338,강동구,3,2,51.73351390178182
339,강동구,3,3,49.99230661957745
340,강동구,3,4,51.497447269089925
341,강동구,3,5,50.65971342018825
342,강동구,3,6,51.90737391790255
343,강동구,3,7,52.59123239860077
344,강동구,3,8,54.09358556669258
345,강동구,3,9,54.17328591604097
346,강동구,3,10,54.79884668266893
347,강동구,3,11,52.1254239925853
348,강동구,3,12,51.027709694104665
349,강동구,3,13,48.24670058351422
350,강동구,3,14,47.57583100536266
351,강동구,3,15,45.807029265581946
352,강동구,3,16,46.777490656579396
353,강동구,3,17,46.13408261982934
354,강동구,3,18,50.12682236894218
355,강동구,3,19,49.204139132227866
356,강동구,3,20,50.5913513444458
357,강동구,3,21,50.60453916917492
358,강동구,3,22,52.38203348583459
359,강동구,3,23,52.014150103542946
360,강동구,4,0,38.7748981772398
361,강동구,4,1,37.24142351693255
362,강동구,4,2,36.67573596700053
363,강동구,4,3,35.57722752689922
364,강동구,4,4,36.03427395311237
365,강동구,4,5,35.34663448872727
366,강동구,4,6,36.29102892987557
367,강동구,4,7,35.20777560557157
368,강동구,4,8,35.69308700903176
369,강동구,4,9,35.96979215175611
370,강동구,4,10,36.78687001452269
371,강동구,4,11,37.407306668213835
372,강동구,4,12,37.18758509299001
373,강동구,4,13,36.057388070034
374,강동구,4,14,36.281181476224326
375,강동구,4,15,37.63468224715612
376,강동구,4,16,39.56829225665825
377,강동구,4,17,39.90131977399786
378,강동구,4,18,41.4170021577143
379,강동구,4,19,40.77775167508616
380,강동구,4,20,39.92958275854141
381,강동구,4,21,38.77112914498286
382,강동구,4,22,38.59652798501583
383,강동구,4,23,37.76717036639718
384,강동구,5,0,39.94185980185343
385,강동구,5,1,37.8389516522819
386,강동구,5,2,36.37914025888594
387,강동구,5,3,35.556331782080306
388,강동구,5,4,35.59175660105255
389,강동구,5,5,35.71610565617377
390,강동구,5,6,34.97276696018178
391,강동구,5,7,32.620019039996926
392,강동구,5,8,33.49626708244623
393,강동구,5,9,33.33642605694088
394,강동구,5,10,33.82228565142001
395,강동구,5,11,34.595827930644454
396,강동구,5,12,34.692222885393555
397,강동구,5,13,36.82881313956455
398,강동구,5,14,38.542836030066105
399,강동구,5,15,40.105849374785926
400,강동구,5,16,40.078779906110235
401,강동구,5,17,40.35790624771702
402,강동구,5,18,42.133693196080195
403,강동구,5,19,43.096484822271
404,강동구,5,20,43.876233115021755
405,강동구,5,21,42.839061642878406
406,강동구,5,22,41.731742669604394
407,강동구,5,23,40.8805910283602
408,강동구,6,0,33.01790734519954
409,강동구,6,1,31.994040456382535
410,강동구,6,2,31.823309820041555
411,강동구,6,3,30.710685373633677
412,강동구,6,4,30.55908865294429
413,강동구,6,5,29.505872594980794
414,강동구,6,6,28.976517807070618
415,강동구,6,7,28.027522201172953
416,강동구,6,8,29.346272255729044
417,강동구,6,9,30.394281739105544
418,강동구,6,10,31.889435217236837
419,강동구,6,11,32.39043658871937
420,강동구,6,12,34.19745019327981
421,강동구,6,13,35.601413255360626
422,강동구,6,14,36.26026924474739
423,강동구,6,15,37.28038808056573
424,강동구,6,16,37.926640559212835
425,강동구,6,17,39.85207441662909
426,강동구,6,18,39.79351137777249
427,강동구,6,19,39.60220370959915
428,강동구,6,20,38.575459268430244
429,강동구,6,21,36.56174900167256
430,강동구,6,22,35.3846120886674
431,강동구,6,23,34.027071920920655
432,강동구,7,0,26.389437234420114
433,강동구,7,1,25.529553844235437
434,강동구,7,2,24.173188276940685
435,강동구,7,3,23.38944307573268
436,강동구,7,4,23.698719362930465
437,강동구,7,5,23.387099114959096
438,강동구,7,6,23.6501221061194
439,강동구,7,7,21.705845395336347
440,강동구,7,8,21.787950946255744
441,강동구,7,9,23.527440911026993
442,강동구,7,10,24.842927025559476
443,강동구,7,11,27.297393950662922
444,강동구,7,12,28.920364642094043
445,강동구,7,13,29.174704616096232
446,강동구,7,14,30.81214206880636
447,강동구,7,15,30.831953053719335
448,강동구,7,16,31.02994068662624
449,강동구,7,17,32.646682918375866
450,강동구,7,18,32.735683938795916
451,강동구,7,19,32.67011176680534
452,강동구,7,20,30.875762660489965
453,강동구,7,21,29.245745648022837
454,강동구,7,22,28.98310878988587
455,강동구,7,23,27.235470542013346
456,강동구,8,0,24.64719442365248
457,강동구,8,1,23.930079675941595
458,강동구,8,2,23.800065252585323
459,강동구,8,3,23.193131132917042
460,강동구,8,4,23.15214177156639
461,강동구,8,5,22.498368685366902
462,강동구,8,6,23.194771533353155
463,강동구,8,7,22.9660851752734
464,강동구,8,8,23.038005914031782
465,강동구,8,9,24.014149073248095
466,강동구,8,10,25.320613209105627
467,강동구,8,11,25.917391252336962
468,강동구,8,12,27.651514526494545
469,강동구,8,13,27.847254961568296
470,강동구,8,14,28.820084771544817
471,강동구,8,15,28.66590523531323
472,강동구,8,16,28.13931325138893
473,강동구,8,17,29.192277995728215
474,강동구,8,18,29.09345523996467
475,강동구,8,19,28.232274082504787
476,강동구,8,20,27.953327241645937
477,강동구,8,21,26.089101052358153
478,강동구,8,22,25.833301735684152
479,강동구,8,23,24.571630790561702
480,강동구,9,0,18.80399011947484
481,강동구,9,1,18.55791926431035
482,강동구,9,2,17.875901930446148
483,강동구,9,3,17.288593383295453
484,강동구,9,4,17.341949026545105
485,강동구,9,5,17.434787173814073
486,강동구,9,6,17.783761808044
487,강동구,9,7,17.759131022039444
488,강동구,9,8,18.244546960621893
489,강동구,9,9,19.19013380909902
490,강동구,9,10,20.161668578225225
491,강동구,9,11,19.90900717343454
492,강동구,9,12,19.821325497192635
493,강동구,9,13,21.024380442632005
494,강동구,9,14,21.674949727089917
495,강동구,9,15,21.726796802574732
496,강동구,9,16,22.68084399719688
497,강동구,9,17,23.540551056191035
498,강동구,9,18,23.54539658407792
499,강동구,9,19,23.779887056341526
500,강동구,9,20,22.568898235383507
501,강동구,9,21,21.888588271090125
502,강동구,9,22,20.378666414820536
503,강동구,9,23,19.69103571779546
504,강동구,10,0,27.685547707715017
505,강동구,10,1,25.772034896098805
506,강동구,10,2,25.34480148370272
507,강동구,10,3,23.946329227164114
508,강동구,10,4,23.769278477170534
509,강동구,10,5,23.497081652678517
510,강동구,10,6,24.063207132231195
511,강동구,10,7,24.56486159480715
512,강동구,10,8,26.03956587941718
513,강동구,10,9,26.999159516293233
514,강동구,10,10,28.316178492103017
515,강동구,10,11,28.296877000787617
516,강동구,10,12,28.542106110707387
517,강동구,10,13,28.11382362883284
518,강동구,10,14,29.335731726681928
519,강동구,10,15,29.388376925498
520,강동구,10,16,30.48979034901087
521,강동구,10,17,30.004270923918735
522,강동구,10,18,30.865748481451675
523,강동구,10,19,31.565222118356335
524,강동구,10,20,32.27627971755912
525,강동구,10,21,31.137401539423717
526,강동구,10,22,30.233271956952493
527,강동구,10,23,28.63778833895571
528,강동구,11,0,40.28674791597296
529,강동구,11,1,39.03585873336983
530,강동구,11,2,38.760528922629355
531,강동구,11,3,36.96425818790029
532,강동구,11,4,36.92176118817843
533,강동구,11,5,35.69923427943952
534,강동구,11,6,36.317053075223946
535,강동구,11,7,37.002776518768556
536,강동구,11,8,38.27472632162793
537,강동구,11,9,37.5444060101068
538,강동구,11,10,38.786054349071016
539,강동구,11,11,38.664054868229314
540,강동구,11,12,39.35064664500277
541,강동구,11,13,37.89319558694014
542,강동구,11,14,37.87320147366882
543,강동구,11,15,37.933565895649714
544,강동구,11,16,39.39866094962627
545,강동구,11,17,40.29786330635237
546,강동구,11,18,43.57089514673305
547,강동구,11,19,44.86367325679343
548,강동구,11,20,45.885349148005844
549,강동구,11,21,44.140164863379866
550,강동구,11,22,44.67388914729928
551,강동구,11,23,41.406710991890336
552,강동구,12,0,38.20357847895291
553,강동구,12,1,35.58779399338057
554,강동구,12,2,35.77581546282276
555,강동구,12,3,34.65813637737311
556,강동구,12,4,34.14761364803975
557,강동구,12,5,33.02716430246415
558,강동구,12,6,33.81583904404073
559,강동구,12,7,34.55617191750002
560,강동구,12,8,35.449029200848265
561,강동구,12,9,35.497242355689636
562,강동구,12,10,37.234373602419204
563,강동구,12,11,36.54959021221034
564,강동구,12,12,37.7722901330617
565,강동구,12,13,37.58056240186289
566,강동구,12,14,38.10151197989148
567,강동구,12,15,38.53314820714701
568,강동구,12,16,39.10172269197206
569,강동구,12,17,38.11437308229426
570,강동구,12,18,39.13469878353971
571,강동구,12,19,38.88661365442237
572,강동구,12,20,39.98454440266512
573,강동구,12,21,38.95674890164534
574,강동구,12,22,40.061587696865296
575,강동구,12,23,39.2504559314047
576,강북구,1,0,35.00186120723732
577,강북구,1,1,33.53051422571331
578,강북구,1,2,34.47845769335958
579,강북구,1,3,33.52609507248465
580,강북구,1,4,33.74521760276973
581,강북구,1,5,33.17032947219743
582,강북구,1,6,34.03848481705776
583,강북구,1,7,34.35811153889339
584,강북구,1,8,35.72448849690343
585,강북구,1,9,38.22913663428614
586,강북구,1,10,40.78119229641198
587,강북구,1,11,39.73817670145828
588,강북구,1,12,40.04711174004407
589,강북구,1,13,38.60915043495441
590,강북구,1,14,38.678503547412525
591,강북구,1,15,36.78477293270174
592,강북구,1,16,37.92805629634842
593,강북구,1,17,37.32701666447592
594,강북구,1,18,36.63809775890103
595,강북구,1,19,36.20755048991546
596,강북구,1,20,36.71011439341493
597,강북구,1,21,36.7160007720042
598,강북구,1,22,36.98163504844855
599,강북구,1,23,35.65902244876695
600,강북구,2,0,41.11945334892219
601,강북구,2,1,41.54920215684499
602,강북구,2,2,41.97768160127119
603,강북구,2,3,41.04359064196294
604,강북구,2,4,41.34326984309932
605,강북구,2,5,41.365524140644965
606,강북구,2,6,41.619811594299776
607,강북구,2,7,40.71410143925531
608,강북구,2,8,41.62873903322101
609,강북구,2,9,45.27773001661952
610,강북구,2,10,48.611604517275865
611,강북구,2,11,46.138653479948
612,강북구,2,12,44.36180271604473
613,강북구,2,13,42.65876974338169
614,강북구,2,14,44.18771734163275
615,강북구,2,15,42.531116368823405
616,강북구,2,16,42.72622372105349
617,강북구,2,17,43.91872111735362
618,강북구,2,18,44.33698633161418
619,강북구,2,19,42.77034897001137
620,강북구,2,20,41.66410563860099
621,강북구,2,21,40.227452169237075
622,강북구,2,22,40.21571221231783
623,강북구,2,23,39.833365105481555
624,강북구,3,0,42.98204851488135
625,강북구,3,1,42.2874779096406
626,강북구,3,2,44.05667798524067
627,강북구,3,3,43.827546924256
628,강북구,3,4,45.96795901617694
629,강북구,3,5,44.887267384194864
630,강북구,3,6,46.310999882046346
631,강북구,3,7,46.613711030201564
632,강북구,3,8,50.40235406070302
633,강북구,3,9,54.84596498039937
634,강북구,3,10,56.37123516320725
635,강북구,3,11,53.86792954950286
636,강북구,3,12,50.66125434926749
637,강북구,3,13,48.75150066210627
638,강북구,3,14,48.42154370004311
639,강북구,3,15,46.99069088165966
640,강북구,3,16,47.727671229740736
641,강북구,3,17,46.60499074781715
642,강북구,3,18,47.72130926697094
643,강북구,3,19,45.769085992010325
644,강북구,3,20,45.63607388270851
645,강북구,3,21,43.50650613405516
646,강북구,3,22,44.40034701611088
647,강북구,3,23,43.097463256134226
648,강북구,4,0,31.82591239690889
649,강북구,4,1,30.62486619090098
650,강북구,4,2,30.822019030627416
651,강북구,4,3,30.03723279479301
652,강북구,4,4,30.465721361930107
653,강북구,4,5,30.183215217894077
654,강북구,4,6,31.165721552541356
655,강북구,4,7,30.62225984713065
656,강북구,4,8,33.85520469082232
657,강북구,4,9,35.24056604195596
658,강북구,4,10,36.96931410025981
659,강북구,4,11,37.4237606369735
660,강북구,4,12,37.85744434962996
661,강북구,4,13,36.09288659423112
662,강북구,4,14,36.590288455008526
663,강북구,4,15,37.251743551014215
664,강북구,4,16,39.401976974040394
665,강북구,4,17,39.37976845340239
666,강북구,4,18,38.69337391497527
667,강북구,4,19,36.617146439570234
668,강북구,4,20,35.32523429714118
669,강북구,4,21,34.02714544014238
670,강북구,4,22,33.48700177395539
671,강북구,4,23,32.53605565638233
672,강북구,5,0,34.07905842715058
673,강북구,5,1,32.14400512173627
674,강북구,5,2,31.34516666365858
675,강북구,5,3,30.70066037405227
676,강북구,5,4,31.09941604002892
677,강북구,5,5,30.63565297923014
678,강북구,5,6,30.457362191432992
679,강북구,5,7,30.3220255551826
680,강북구,5,8,32.715902017240545
681,강북구,5,9,33.45546729419652
682,강북구,5,10,34.296984270131894
683,강북구,5,11,35.20609685312413
684,강북구,5,12,36.397774563285935
685,강북구,5,13,38.876040178468614
686,강북구,5,14,40.17374402265106
687,강북구,5,15,40.10036059773367
688,강북구,5,16,41.045889744084256
689,강북구,5,17,40.15795318564074
690,강북구,5,18,40.42540890779851
691,강북구,5,19,40.7935194074648
692,강북구,5,20,39.93448603070992
693,강북구,5,21,37.049742000730404
694,강북구,5,22,36.16954358273861
695,강북구,5,23,34.841609708751086
696,강북구,6,0,30.20399190791698
697,강북구,6,1,29.401025615610806
698,강북구,6,2,28.917417293777685
699,강북구,6,3,27.689416611334153
700,강북구,6,4,27.170021816977172
701,강북구,6,5,25.9364478576566
702,강북구,6,6,25.8118738102681
703,강북구,6,7,27.093016639091573
704,강북구,6,8,29.623563998363288
705,강북구,6,9,31.38497100167484
706,강북구,6,10,33.438467129724934
707,강북구,6,11,35.245579476438955
708,강북구,6,12,35.19264241928158
709,강북구,6,13,36.70819527632641
710,강북구,6,14,38.33100796172492
711,강북구,6,15,39.199115373178714
712,강북구,6,16,39.62485772289237
713,강북구,6,17,39.19125049716269
714,강북구,6,18,37.058729809119704
715,강북구,6,19,35.33501770143162
716,강북구,6,20,34.29568780164231
717,강북구,6,21,32.89950955724819
718,강북구,6,22,32.05127525281406
719,강북구,6,23,31.0830115180026
720,강북구,7,0,26.972386086411582
721,강북구,7,1,25.983100836795696
722,강북구,7,2,25.323277483006702
723,강북구,7,3,24.312742399099626
724,강북구,7,4,23.54452150058032
725,강북구,7,5,22.899577445597707
726,강북구,7,6,22.563362316081665
727,강북구,7,7,23.3726079825041
728,강북구,7,8,25.336820842885416
729,강북구,7,9,27.925220377351252
730,강북구,7,10,28.72839310779226
731,강북구,7,11,30.296825601643697
732,강북구,7,12,31.90832269196722
733,강북구,7,13,31.75216984056517
734,강북구,7,14,33.85951262055546
735,강북구,7,15,34.2594975438203
736,강북구,7,16,34.980643334613006
737,강북구,7,17,34.9709076194573
738,강북구,7,18,33.95647908551854
739,강북구,7,19,31.79806631648305
740,강북구,7,20,30.031675470447016
741,강북구,7,21,28.805277816514902
742,강북구,7,22,27.852154534321954
743,강북구,7,23,27.404648627217764
744,강북구,8,0,23.58201754385965
745,강북구,8,1,22.783575346086497
746,강북구,8,2,22.832836092113524
747,강북구,8,3,21.906054448739553
748,강북구,8,4,21.909789539762777
749,강북구,8,5,21.261895794099186
750,강북구,8,6,21.32857485049724
751,강북구,8,7,21.474381339412563
752,강북구,8,8,23.314839594277597
753,강북구,8,9,25.7749707773232
754,강북구,8,10,27.426681699540755
755,강북구,8,11,28.681348498364553
756,강북구,8,12,29.84107608947038
757,강북구,8,13,28.628141681888337
758,강북구,8,14,28.93106884442745
759,강북구,8,15,27.98710936946887
760,강북구,8,16,29.77492054816182
761,강북구,8,17,28.696977076433537
762,강북구,8,18,28.423182551694413
763,강북구,8,19,27.543544949945485
764,강북구,8,20,26.364771863745997
765,강북구,8,21,25.250089206066015
766,강북구,8,22,24.895683417583506
767,강북구,8,23,23.843929031618593
768,강북구,9,0,18.689543066706314
769,강북구,9,1,18.186969306505436
770,강북구,9,2,17.786890012224536
771,강북구,9,3,17.33416096739023
772,강북구,9,4,17.11663445336505
773,강북구,9,5,17.115786995737935
774,강북구,9,6,17.160355337496284
775,강북구,9,7,16.85660620477748
776,강북구,9,8,19.158442362969573
777,강북구,9,9,20.747766544421317
778,강북구,9,10,22.401178676446293
779,강북구,9,11,21.93678841642713
780,강북구,9,12,21.852337529322366
781,강북구,9,13,22.683489443948854
782,강북구,9,14,23.147861617808402
783,강북구,9,15,23.900823740141316
784,강북구,9,16,24.415218198463016
785,강북구,9,17,23.591401971888395
786,강북구,9,18,23.60687382297552
787,강북구,9,19,22.55487412032907
788,강북구,9,20,22.58769699672911
789,강북구,9,21,21.13812072554267
790,강북구,9,22,20.51466118214557
791,강북구,9,23,19.809929130736446
792,강북구,10,0,23.917900209823344
793,강북구,10,1,23.05452157114253
794,강북구,10,2,23.09424575119038
795,강북구,10,3,22.235638898767174
796,강북구,10,4,22.175684395955656
797,강북구,10,5,21.58459027778467
798,강북구,10,6,21.830030360492398
799,강북구,10,7,21.748028918190325
800,강북구,10,8,24.93196438132406
801,강북구,10,9,28.028069936674427
802,강북구,10,10,29.87997826022482
803,강북구,10,11,29.569251648831152
804,강북구,10,12,30.47005850154548
805,강북구,10,13,29.313132395423747
806,강북구,10,14,29.19184419952743
807,강북구,10,15,29.67983994175972
808,강북구,10,16,29.549156489870427
809,강북구,10,17,30.492359132750778
810,강북구,10,18,28.912330150426502
811,강북구,10,19,28.2559528593736
812,강북구,10,20,27.63435733429651
813,강북구,10,21,26.09778714711592
814,강북구,10,22,25.817536715225597
815,강북구,10,23,24.5149925672637
816,강북구,11,0,36.53263541519596
817,강북구,11,1,36.05765198368717
818,강북구,11,2,35.77358525923785
819,강북구,11,3,34.431485365527905
820,강북구,11,4,34.31414805675989
821,강북구,11,5,33.650824531153
822,강북구,11,6,34.28643408159918
823,강북구,11,7,34.02630869441093
824,강북구,11,8,35.74409894676873
825,강북구,11,9,41.15183473782571
826,강북구,11,10,44.50738878850999
827,강북구,11,11,42.90530171196046
828,강북구,11,12,42.63781381644733
829,강북구,11,13,41.891823896205196
830,강북구,11,14,43.40411374471285
831,강북구,11,15,43.868372929295035
832,강북구,11,16,43.887834246444086
833,강북구,11,17,43.726143478165696
834,강북구,11,18,43.74754562052669
835,강북구,11,19,42.02473120287966
836,강북구,11,20,41.58729582375882
837,강북구,11,21,40.50811313510124
838,강북구,11,22,39.478337716200016
839,강북구,11,23,36.37544128282116
840,강북구,12,0,33.64464373048595
841,강북구,12,1,32.0392889740991
842,강북구,12,2,32.063944679134764
843,강북구,12,3,32.20396159005591
844,강북구,12,4,32.795407207654954
845,강북구,12,5,31.884607758874708
846,강북구,12,6,32.806879420439905
847,강북구,12,7,32.884666116965825
848,강북구,12,8,33.8859096963207
849,강북구,12,9,37.57252728737753
850,강북구,12,10,41.505177057657335
851,강북구,12,11,39.36639197050834
852,강북구,12,12,40.67472340576918
853,강북구,12,13,39.29694550194741
854,강북구,12,14,38.793997985412005
855,강북구,12,15,39.60088339505572
856,강북구,12,16,41.01908137637641
857,강북구,12,17,38.94793111553611
858,강북구,12,18,38.716945800306746
859,강북구,12,19,36.84468093463352
860,강북구,12,20,36.9360320811081
861,강북구,12,21,35.74842180786616
862,강북구,12,22,35.782517458525874
863,강북구,12,23,34.15117904425886
864,강서구,1,0,39.996293177625134
865,강서구,1,1,37.632001099835584
866,강서구,1,2,37.79211680204727
867,강서구,1,3,37.19466597950248
868,강서구,1,4,37.30017262508866
869,강서구,1,5,36.217318700146684
870,강서구,1,6,37.16759637463929
871,강서구,1,7,37.3312290371755
872,강서구,1,8,38.73146255236829
873,강서구,1,9,37.037145310610555
874,강서구,1,10,38.42694584752376
875,강서구,1,11,36.660196342407154
876,강서구,1,12,35.809756964674364
877,강서구,1,13,36.306587552499586
878,강서구,1,14,37.858607968006545
879,강서구,1,15,37.126513387070005
880,강서구,1,16,38.15064970434811
881,강서구,1,17,38.31513007118898
882,강서구,1,18,38.91782733841483
883,강서구,1,19,40.10804463109768
884,강서구,1,20,40.39067783081886
885,강서구,1,21,39.16524651186031
886,강서구,1,22,40.80489945091614
887,강서구,1,23,39.906592363949805
888,강서구,2,0,50.6357097591141
889,강서구,2,1,48.69159602825326
890,강서구,2,2,48.88236454199606
891,강서구,2,3,46.197074270265524
892,강서구,2,4,46.372808255654384
893,강서구,2,5,45.51421873906414
894,강서구,2,6,46.285685290265576
895,강서구,2,7,45.69389509937179
896,강서구,2,8,46.58083184130258
897,강서구,2,9,47.10884182093347
898,강서구,2,10,48.686812547577965
899,강서구,2,11,48.17814195468333
900,강서구,2,12,48.012437564658306
901,강서구,2,13,46.10892504036181
